0,75,8.763561,cluster1
1,79,3.46891,cluster1
2,71,2.008316,cluster1
3,68,1.460593,cluster1
4,73,2.373464,cluster1
5,73,2.373464,cluster1
6,78,3.286335,cluster1
7,76,2.921187,cluster1
8,73,2.373464,cluster1
9,71,2.008316,cluster1
10,78,3.286335,cluster1
11,71,2.008316,cluster1
12,68,1.460593,cluster1
13,73,2.373464,cluster1
14,77,3.103761,cluster1
15,68,1.460593,cluster1
16,80,3.651484,cluster1
17,71,2.008316,cluster1
18,73,2.373464,cluster1
19,75,2.738613,cluster1
20,78,3.286335,cluster1
21,68,1.460593,cluster1
22,73,2.373464,cluster1
23,70,1.825742,cluster1
24,78,8.215838,cluster1
25,76,2.921187,cluster1
26,78,8.215838,cluster1
27,68,1.460593,cluster1
28,74,2.556039,cluster1
29,78,3.286335,cluster1
30,77,0.912871,cluster1
31,75,11.684748,cluster1
32,76,2.921187,cluster1
33,75,2.738613,cluster1
34,70,1.825742,cluster1
35,71,2.008316,cluster1
36,76,0.730297,cluster1
37,71,2.008316,cluster1
38,71,2.008316,cluster1
39,73,12.049896,cluster1
40,75,2.738613,cluster1
41,74,2.556039,cluster1
42,71,12.415045,cluster1
43,72,9.311283,cluster1
44,75,2.738613,cluster1
45,68,1.460593,cluster1
46,73,2.373464,cluster1
47,78,8.215838,cluster1
48,68,12.962767,cluster1
49,73,2.373464,cluster1
50,71,9.493858,cluster1
51,76,2.921187,cluster1
52,71,2.008316,cluster1
53,78,3.286335,cluster1
54,73,2.373464,cluster1
55,71,2.008316,cluster1
56,73,2.373464,cluster1
57,71,2.008316,cluster1
58,70,1.825742,cluster1
59,71,2.008316,cluster1
60,76,2.921187,cluster1
61,71,2.008316,cluster1
62,78,26.290683,cluster1
63,74,2.556039,cluster1
64,73,2.373464,cluster1
65,71,2.008316,cluster1
66,73,9.128709,cluster1
67,68,1.460593,cluster1
68,76,2.921187,cluster1
69,86,4.746929,cluster1
70,73,2.373464,cluster1
71,71,2.008316,cluster1
72,71,12.415045,cluster1
73,76,2.921187,cluster1
74,71,9.493858,cluster1
75,73,2.373464,cluster1
76,73,2.373464,cluster1
77,74,27.02098,cluster1
78,71,2.008316,cluster1
79,73,9.128709,cluster1
80,76,2.921187,cluster1
81,68,1.460593,cluster1
82,73,2.373464,cluster1
83,78,1.095445,cluster1
84,75,2.738613,cluster1
85,76,2.921187,cluster1
86,73,2.373464,cluster1
87,70,1.825742,cluster1
88,68,1.460593,cluster1
89,79,1.278019,cluster1
90,75,2.738613,cluster1
91,92,3.651484,cluster1
92,77,0.912871,cluster1
93,71,12.415045,cluster1
94,134,7.668116,cluster0
95,73,2.373464,cluster1
96,82,4.016632,cluster1
97,70,1.825742,cluster1
98,75,2.738613,cluster1
99,73,2.373464,cluster1
100,71,2.008316,cluster1
101,68,1.460593,cluster1
102,80,3.651484,cluster1
103,76,2.921187,cluster1
104,68,1.460593,cluster1
105,76,2.921187,cluster1
106,76,2.921187,cluster1
107,71,2.008316,cluster1
108,70,9.676432,cluster1
109,71,2.008316,cluster1
110,68,1.460593,cluster1
111,68,1.460593,cluster1
112,72,2.19089,cluster1
113,70,1.825742,cluster1
114,70,1.825742,cluster1
115,78,8.215838,cluster1
116,70,9.676432,cluster1
117,77,30.307315,cluster1
118,71,2.008316,cluster1
119,70,1.825742,cluster1
120,78,3.286335,cluster1
121,75,8.763561,cluster1
122,71,2.008316,cluster1
123,75,2.738613,cluster1
124,71,2.008316,cluster1
