0,74,1.807392,cluster2
1,73,1.678293,cluster2
2,69,1.161895,cluster2
3,75,13.94274,cluster0
4,73,1.678293,cluster2
5,69,1.161895,cluster2
6,73,1.678293,cluster2
7,73,1.678293,cluster2
8,71,1.420094,cluster2
9,72,1.549193,cluster2
10,72,1.549193,cluster2
11,74,1.807392,cluster2
12,72,6.584072,cluster1
13,74,1.807392,cluster2
14,69,1.161895,cluster2
15,74,1.807392,cluster2
16,74,1.807392,cluster2
17,73,1.678293,cluster2
18,73,1.678293,cluster2
19,73,1.678293,cluster2
20,71,1.420094,cluster2
21,68,1.032796,cluster2
22,71,8.778762,cluster1
23,72,1.549193,cluster2
24,72,1.549193,cluster2
25,71,6.713171,cluster1
26,74,6.325873,cluster1
27,85,1.678293,cluster2
28,74,1.807392,cluster2
29,71,1.420094,cluster2
30,79,2.452889,cluster2
31,72,1.549193,cluster2
32,74,6.325873,cluster1
33,78,0.774597,cluster2
34,74,1.807392,cluster2
35,76,6.067674,cluster1
36,73,1.678293,cluster2
37,73,1.678293,cluster2
38,73,1.678293,cluster2
39,69,1.161895,cluster2
40,74,1.807392,cluster2
41,75,6.196773,cluster1
42,73,6.454972,cluster1
43,73,6.454972,cluster1
44,75,1.936492,cluster2
45,78,1.032796,cluster2
46,72,1.549193,cluster2
47,71,1.420094,cluster2
48,72,1.549193,cluster2
49,73,1.678293,cluster2
50,72,1.549193,cluster2
51,72,1.549193,cluster2
52,70,1.290994,cluster2
53,72,1.549193,cluster2
54,74,1.807392,cluster2
55,72,1.549193,cluster2
56,70,1.290994,cluster2
57,74,1.807392,cluster2
58,73,1.678293,cluster2
59,72,6.584072,cluster1
60,73,1.678293,cluster2
61,72,1.549193,cluster2
62,72,1.549193,cluster2
63,72,1.549193,cluster2
64,72,1.549193,cluster2
65,71,1.420094,cluster2
66,72,1.549193,cluster2
67,73,1.678293,cluster2
68,73,1.678293,cluster2
69,75,1.936492,cluster2
70,74,1.807392,cluster2
71,72,1.549193,cluster2
72,72,6.584072,cluster1
73,73,1.678293,cluster2
74,71,1.420094,cluster2
75,74,1.807392,cluster2
76,73,1.678293,cluster2
77,73,6.454972,cluster1
78,69,1.161895,cluster2
79,72,1.549193,cluster2
80,69,1.161895,cluster2
81,71,1.420094,cluster2
82,72,1.549193,cluster2
83,69,1.161895,cluster2
84,77,2.194691,cluster2
85,75,1.936492,cluster2
86,72,1.549193,cluster2
87,69,1.161895,cluster2
88,71,1.420094,cluster2
89,73,1.678293,cluster2
90,74,1.807392,cluster2
91,74,1.807392,cluster2
92,72,1.549193,cluster2
93,77,15.750132,cluster0
94,72,1.549193,cluster2
95,69,1.161895,cluster2
96,73,1.678293,cluster2
97,75,1.936492,cluster2
98,75,1.936492,cluster2
99,69,1.161895,cluster2
100,74,6.325873,cluster1
101,72,6.196773,cluster1
102,72,1.549193,cluster2
103,72,1.549193,cluster2
104,78,2.32379,cluster2
105,72,1.549193,cluster2
106,75,18.977618,cluster0
107,76,2.065591,cluster2
108,72,1.549193,cluster2
109,77,2.194691,cluster2
110,74,1.807392,cluster2
111,143,10.715254,cluster0
112,69,1.161895,cluster2
113,73,1.678293,cluster2
114,73,1.678293,cluster2
115,85,1.678293,cluster2
116,71,1.420094,cluster2
117,76,2.065591,cluster2
118,75,1.936492,cluster2
119,73,1.678293,cluster2
120,72,1.549193,cluster2
121,68,1.032796,cluster2
122,74,1.807392,cluster2
123,74,1.807392,cluster2
124,72,1.549193,cluster2
125,75,1.936492,cluster2
126,73,1.678293,cluster2
127,72,1.549193,cluster2
128,72,1.549193,cluster2
129,70,1.290994,cluster2
130,71,1.420094,cluster2
131,70,1.290994,cluster2
132,73,1.678293,cluster2
133,72,1.549193,cluster2
134,73,1.678293,cluster2
135,75,6.196773,cluster1
