0,128,3339.5,cluster0
1,115,3569,cluster0
2,117,2814.3,cluster0
3,126,3458.2,cluster0
4,82,963.4,cluster1
5,81,1000.068182,cluster1
6,66,11.736842,cluster1
7,123,3805.1,cluster0
8,126,3458.2,cluster0
9,127,3389.8,cluster0
10,126,3458.2,cluster0
11,135,3913.25,cluster0
12,135,3913.25,cluster0
13,66,120.651757,cluster1
14,67,240.075342,cluster1
15,120,3549.727273,cluster0
16,135,3913.25,cluster0
17,160,2514,cluster0
18,123,3224.363636,cluster0
19,114,3060.142857,cluster0
20,93,5538.2,cluster1
21,135,3913.25,cluster0
22,76,7328.454301,cluster1
23,135,3913.25,cluster0
24,151,8419.285714,cluster0
25,126,3458.2,cluster0
26,121,4013.2,cluster0
27,67,241.645833,cluster1
28,66,111.76087,cluster1
29,119,3324,cluster0
30,126,3458.2,cluster0
31,68,267.371542,cluster1
32,114,4149.727273,cluster0
33,67,194.015385,cluster1
34,69,281.123656,cluster1
35,84,1189.55102,cluster1
36,81,997.244444,cluster1
37,129,9511.157895,cluster0
38,67,244.537634,cluster1
39,71,641.634615,cluster1
40,142,3905.666667,cluster0
41,100,3443.875,cluster1
42,126,3866.428571,cluster0
43,126,3458.2,cluster0
44,88,1479.14,cluster1
45,130,3680.666667,cluster0
46,126,3458.2,cluster0
47,120,3063.833333,cluster0
48,80,2167.879213,cluster1
49,121,3017,cluster0
50,118,3302,cluster0
51,130,3680.666667,cluster0
52,197,87571.653846,cluster0
53,126,3458.2,cluster0
54,90,1733.611111,cluster1
55,208,93232.791667,cluster0
56,66,106.474359,cluster1
57,112,3844.916667,cluster0
58,130,3210.4,cluster0
59,119,2632.428571,cluster0
60,126,3458.2,cluster0
61,104,3090.125,cluster1
62,135,3913.25,cluster0
63,111,2460,cluster0
64,135,3913.25,cluster0
65,126,3458.2,cluster0
66,66,119.707904,cluster1
67,135,3913.25,cluster0
68,139,3382.375,cluster0
69,69,626.726457,cluster1
70,67,133.858779,cluster1
71,108,2794.5,cluster0
72,87,1480.23913,cluster1
73,85,1424.92,cluster1
74,68,261.195489,cluster1
75,142,3905.666667,cluster0
76,75,1108.341365,cluster1
77,136,3645.1,cluster0
78,158,52934.75,cluster0
79,74,989.469799,cluster1
80,150,51080.19,cluster0
81,67,240.112676,cluster1
82,82,963.4,cluster1
83,67,150.777778,cluster1
84,119,2632.428571,cluster0
85,126,3458.2,cluster0
86,90,1766.320755,cluster1
87,68,194.641026,cluster1
88,109,3374.285714,cluster0
89,71,585.596273,cluster1
90,108,4219.833333,cluster0
91,128,3605.5,cluster0
92,124,2906,cluster0
93,69,589.091286,cluster1
94,67,237.769231,cluster1
95,88,1665.1875,cluster1
96,68,248.047273,cluster1
97,124,2906,cluster0
98,135,3913.25,cluster0
99,146,3471.571429,cluster0
100,125,3158.181818,cluster0
101,133,3647.615385,cluster0
102,146,3471.571429,cluster0
103,93,999.014925,cluster1
104,74,981.530303,cluster1
105,129,3036.375,cluster0
106,123,3805.1,cluster0
107,89,1731.345455,cluster1
108,86,1413.795918,cluster1
109,87,1480.23913,cluster1
110,67,219.350318,cluster1
111,86,1473.276596,cluster1
112,130,3680.666667,cluster0
113,120,3063.833333,cluster0
114,161,6897.222222,cluster0
115,202,90406.72,cluster0
116,133,9883.097561,cluster0
117,148,3822.4,cluster0
118,137,3465,cluster0
119,126,3458.2,cluster0
120,67,212.611111,cluster1
121,69,268.564103,cluster1
122,68,245.938628,cluster1
123,120,3063.833333,cluster0
124,67,247.625899,cluster1
125,67,235.20339,cluster1
126,142,3157.75,cluster0
127,135,3913.25,cluster0
128,67,159.804348,cluster1
129,124,4338,cluster0
130,89,1640.9,cluster1
131,121,2968.25,cluster0
132,135,3913.25,cluster0
133,120,3063.833333,cluster0
134,112,3866.5,cluster0
135,137,11151.7,cluster0
136,139,3382.375,cluster0
137,68,261.195489,cluster1
138,122,3658.5,cluster0
139,120,3549.727273,cluster0
140,130,3639,cluster0
141,178,78127.2,cluster0
142,125,3767.142857,cluster0
143,121,3436.375,cluster0
144,146,3471.571429,cluster0
145,109,3374.285714,cluster0
146,180,77687.1,cluster0
147,135,3913.25,cluster0
148,125,3013,cluster0
149,135,3913.25,cluster0
150,104,4541.166667,cluster1
151,112,3866.5,cluster0
152,67,239.908127,cluster1
153,135,3913.25,cluster0
154,152,29060.133333,cluster0
155,123,3224.363636,cluster0
156,148,3822.4,cluster0
157,116,4522.2,cluster0
158,121,3609.3125,cluster0
159,135,3913.25,cluster0
160,126,3458.2,cluster0
161,130,3680.666667,cluster0
162,146,3471.571429,cluster0
163,121,4013.2,cluster0
164,130,3680.666667,cluster0
165,135,3913.25,cluster0
166,72,768.816993,cluster1
