0,119,3705.818182,cluster1
1,122,3621.625,cluster1
2,135,3913.25,cluster1
3,142,23781.894737,cluster1
4,126,3458.2,cluster1
5,132,3490.818182,cluster1
6,127,3964.857143,cluster1
7,139,3382.375,cluster1
8,122,3399.75,cluster1
9,116,4522.2,cluster1
10,126,3458.2,cluster1
11,127,3389.8,cluster1
12,119,3594.285714,cluster1
13,135,3913.25,cluster1
14,471,21589.291667,cluster0
15,114,4093.5,cluster1
16,93,1160.145833,cluster1
17,121,4013.2,cluster1
18,208,97284.26087,cluster0
19,135,3913.25,cluster1
20,93,1184.744681,cluster1
21,160,2514,cluster1
22,130,3960.727273,cluster1
23,130,3680.666667,cluster1
24,95,1353.729167,cluster1
25,214,105871.857143,cluster0
26,93,1210.304348,cluster1
27,114,4143.181818,cluster1
28,126,3458.2,cluster1
29,121,4013.2,cluster1
30,177,29093.571429,cluster1
31,126,3458.2,cluster1
32,146,3628,cluster1
33,146,3628,cluster1
34,126,3412.7,cluster1
35,146,3471.571429,cluster1
36,127,3964.857143,cluster1
37,120,3063.833333,cluster1
38,114,4169.272727,cluster1
39,214,101067.181818,cluster0
40,135,3913.25,cluster1
41,135,3913.25,cluster1
42,116,4522.2,cluster1
43,111,3135.857143,cluster1
44,94,1356.1,cluster1
45,135,3913.25,cluster1
46,135,3913.25,cluster1
47,139,3581.5,cluster1
48,201,94368.75,cluster0
49,126,3458.2,cluster1
50,139,34672.151899,cluster1
51,109,3374.285714,cluster1
52,135,3216.857143,cluster1
53,135,3913.25,cluster1
54,182,77299.666667,cluster0
55,117,3323.416667,cluster1
56,139,3382.375,cluster1
57,126,4130.444444,cluster1
58,91,1021.733333,cluster1
59,138,3991.1,cluster1
60,142,3905.666667,cluster1
61,129,3935.181818,cluster1
62,93,1184.744681,cluster1
63,115,2764.272727,cluster1
64,125,3491.75,cluster1
65,116,4522.2,cluster1
66,121,3830.375,cluster1
67,108,2794.5,cluster1
68,140,36926.837838,cluster1
69,90,777.6,cluster1
70,216,105309.571429,cluster0
71,111,3135.857143,cluster1
72,112,3866.5,cluster1
73,121,3384.142857,cluster1
74,135,3913.25,cluster1
75,127,3725.25,cluster1
76,135,3913.25,cluster1
77,135,3913.25,cluster1
78,127,3964.857143,cluster1
79,95,1384.489796,cluster1
80,126,3458.2,cluster1
81,111,3135.857143,cluster1
82,109,2773.375,cluster1
83,90,777.6,cluster1
84,130,3680.666667,cluster1
85,126,3458.2,cluster1
86,113,3108.588235,cluster1
87,93,1210.304348,cluster1
88,216,105415.428571,cluster0
89,135,3913.25,cluster1
90,135,3913.25,cluster1
91,116,4522.2,cluster1
92,93,1210.304348,cluster1
93,126,3638,cluster1
94,115,3569,cluster1
95,143,2821.5,cluster1
96,107,2574.5,cluster1
97,131,3304.25,cluster1
98,132,3527.888889,cluster1
99,142,3905.666667,cluster1
100,92,1289.717391,cluster1
101,116,4522.2,cluster1
102,124,4281.142857,cluster1
103,124,4281.142857,cluster1
104,148,3822.4,cluster1
105,121,3436.375,cluster1
106,146,3471.571429,cluster1
107,137,3465,cluster1
108,119,3235.916667,cluster1
109,93,1210.304348,cluster1
110,95,1382,cluster1
111,127,3964.857143,cluster1
112,109,3053.8,cluster1
113,146,3628,cluster1
114,135,3913.25,cluster1
115,135,3913.25,cluster1
116,135,3913.25,cluster1
117,120,3063.833333,cluster1
118,135,3913.25,cluster1
119,135,3913.25,cluster1
120,142,3157.75,cluster1
121,158,3776,cluster1
122,130,3210.4,cluster1
123,120,3063.833333,cluster1
124,89,772.404762,cluster1
125,146,3471.571429,cluster1
126,126,3754.666667,cluster1
127,126,3424.7,cluster1
128,138,3659.333333,cluster1
129,146,3471.571429,cluster1
130,130,3210.4,cluster1
131,135,3913.25,cluster1
132,126,3458.2,cluster1
133,130,3680.666667,cluster1
134,113,3833,cluster1
135,130,3960.727273,cluster1
136,106,2472.4,cluster1
137,123,3450.230769,cluster1
138,148,3822.4,cluster1
139,107,3603.2,cluster1
140,129,4138.818182,cluster1
141,135,3913.25,cluster1
142,96,1400.458333,cluster1
143,135,3913.25,cluster1
144,126,3458.2,cluster1
145,93,1210.304348,cluster1
146,136,3074,cluster1
147,182,77329.5,cluster0
148,119,3100.133333,cluster1
149,135,3913.25,cluster1
150,126,3458.2,cluster1
151,93,1175.25,cluster1
152,117,2893.461538,cluster1
153,95,1353.208333,cluster1
154,193,84570.777778,cluster0
155,135,3913.25,cluster1
156,133,3606.181818,cluster1
157,135,3913.25,cluster1
158,193,81550.535714,cluster0
159,126,3458.2,cluster1
160,93,1261.111111,cluster1
161,120,3063.833333,cluster1
162,142,3905.666667,cluster1
163,135,3913.25,cluster1
164,121,3984.7,cluster1
165,95,1367.326531,cluster1
166,102,3917,cluster1
167,137,34834.265823,cluster1
168,89,772.404762,cluster1
169,126,3424.7,cluster1
170,95,1395.8125,cluster1
171,146,3628,cluster1
172,123,3916.7,cluster1
173,128,10575.555556,cluster1
174,112,3850.25,cluster1
175,125,3128.636364,cluster1
176,135,3913.25,cluster1
177,149,5987.333333,cluster1
178,125,3767.142857,cluster1
179,122,3183.888889,cluster1
180,120,3063.833333,cluster1
181,143,2821.5,cluster1
182,126,3458.2,cluster1
183,115,3569,cluster1
184,135,3913.25,cluster1
185,130,3680.666667,cluster1
186,139,3382.375,cluster1
187,126,4130.444444,cluster1
188,130,3228,cluster1
189,89,772.404762,cluster1
190,123,3224.363636,cluster1
191,135,3913.25,cluster1
192,135,3913.25,cluster1
193,135,3913.25,cluster1
194,126,3458.2,cluster1
