@relation traffic_pattern

@attribute dataave real
@attribute datavar real
@attribute class {label}

@data
93,1233.891304347826,label
135,3913.25,label
123,3805.1,label
130,3680.6666666666665,label
130,3960.7272727272725,label
133,39744.72580645161,label
126,3638.0,label
121,4013.2,label
114,3821.9166666666665,label
121,3415.0,label
110,3256.5,label
92,1189.5510204081634,label
124,4338.0,label
124,4338.0,label
126,3754.6666666666665,label
136,3601.6,label
93,1160.25,label
126,4130.444444444444,label
139,3593.8,label
126,3424.7,label
129,17945.428571428572,label
100,5698.16,label
156,53733.98936170213,label
126,3424.7,label
121,3436.375,label
126,3458.2,label
135,3913.25,label
160,2514.0,label
111,3135.8571428571427,label
126,3458.2,label
90,777.6,label
120,3063.8333333333335,label
122,3621.625,label
146,3628.0,label
119,3235.9166666666665,label
130,3639.0,label
137,3763.5,label
93,1184.7446808510638,label
132,3490.818181818182,label
146,3471.5714285714284,label
115,3569.0,label
145,12529.692307692309,label
198,90534.64,label
92,1012.0454545454545,label
137,3465.0,label
130,3680.6666666666665,label
135,3913.25,label
120,3258.0,label
115,3569.0,label
139,3581.5,label
135,3913.25,label
152,4335.0,label
95,1353.7291666666667,label
126,3458.2,label
135,3913.25,label
126,3458.2,label
135,3913.25,label
126,3458.2,label
130,4758.0,label
111,3135.8571428571427,label
146,3628.0,label
87,506.6829268292683,label
117,3152.4444444444443,label
112,3866.5,label
120,3063.8333333333335,label
131,2959.2,label
126,3458.2,label
193,84570.77777777778,label
93,1160.25,label
126,3458.2,label
121,4013.2,label
114,4496.5,label
126,3458.2,label
129,4537.0,label
116,4522.2,label
116,4522.2,label
89,772.4047619047619,label
109,3374.285714285714,label
116,4522.2,label
127,3725.25,label
123,3916.7,label
141,3785.5555555555557,label
94,1228.6136363636363,label
130,3680.6666666666665,label
117,3409.6666666666665,label
126,3638.0,label
109,3374.285714285714,label
222,109822.6,label
127,3389.8,label
93,1184.7446808510638,label
122,3252.909090909091,label
113,3861.3333333333335,label
134,3358.5454545454545,label
126,3424.7,label
94,1228.6136363636363,label
123,3583.25,label
137,3465.0,label
135,3913.25,label
135,3913.25,label
115,3569.0,label
126,3458.2,label
120,3063.8333333333335,label
126,3458.2,label
90,758.6341463414634,label
121,3017.0,label
126,4014.285714285714,label
130,3240.5714285714284,label
122,2988.5833333333335,label
129,3092.1,label
193,84570.77777777778,label
95,1401.1224489795918,label
141,3785.5555555555557,label
123,3805.1,label
130,3680.6666666666665,label
133,3569.3636363636365,label
95,1382.0,label
126,3424.7,label
135,3913.25,label
112,3314.285714285714,label
104,4541.166666666667,label
112,3866.5,label
120,3878.5,label
109,3374.285714285714,label
90,777.6,label
109,3374.285714285714,label
115,4064.875,label
102,3917.0,label
116,4522.2,label
135,3913.25,label
135,3913.25,label
224,119222.11764705883,label
126,4014.285714285714,label
154,27333.1875,label
98,5607.702127659574,label
127,3389.8,label
115,3569.0,label
135,3913.25,label
141,16166.6,label
142,3905.6666666666665,label
121,3436.375,label
95,1410.3653846153845,label
121,3436.375,label
137,34045.6375,label
212,100966.22727272728,label
134,4018.5,label
135,3913.25,label
109,2773.375,label
126,3458.2,label
126,3458.2,label
137,11762.17857142857,label
107,2219.8,label
135,3913.25,label
96,1371.8979591836735,label
141,3785.5555555555557,label
207,93717.375,label
117,3539.222222222222,label
110,2903.2727272727275,label
93,1261.111111111111,label
130,3680.6666666666665,label
135,3913.25,label
116,2704.0,label
111,3135.8571428571427,label
126,3458.2,label
120,3063.8333333333335,label
115,2738.285714285714,label
138,3659.3333333333335,label
135,3913.25,label
90,758.6341463414634,label
124,3313.75,label
109,2773.375,label
135,3913.25,label
135,3913.25,label
135,3913.25,label
160,2514.0,label
111,3135.8571428571427,label
126,3458.2,label
127,3964.8571428571427,label
90,777.6,label
115,4064.875,label
112,3866.5,label
116,4522.2,label
216,105320.47619047618,label
98,3527.5,label
96,3272.0,label
143,2821.5,label
119,3294.5555555555557,label
129,4537.0,label
94,1191.936170212766,label
146,3471.5714285714284,label
104,3090.125,label
137,3763.5,label
137,3465.0,label
130,3680.6666666666665,label
93,1210.304347826087,label
130,3680.6666666666665,label
132,4425.1,label
