@relation traffic_pattern

@attribute dataave real
@attribute datavar real
@attribute class {label}

@data
135,3913.25,label
135,3913.25,label
92,987.1162790697674,label
127,3389.8,label
124,2906.0,label
112,3866.5,label
135,3913.25,label
211,106745.76190476191,label
177,7371.0,label
112,3866.5,label
135,3913.25,label
93,1261.111111111111,label
110,4300.0,label
110,3590.6923076923076,label
126,3754.6666666666665,label
120,4272.916666666667,label
92,1289.7173913043478,label
103,3257.875,label
116,3770.0,label
113,3833.0,label
120,3878.5,label
126,3458.2,label
126,3458.2,label
131,3186.0,label
112,3866.5,label
124,4281.142857142857,label
91,953.8913043478261,label
142,3905.6666666666665,label
115,2884.0,label
200,90788.12,label
123,3224.3636363636365,label
94,1201.6666666666667,label
111,3135.8571428571427,label
130,3210.4,label
132,3369.8571428571427,label
135,3913.25,label
115,2738.285714285714,label
125,3767.1428571428573,label
126,3458.2,label
135,3913.25,label
94,1228.6136363636363,label
130,3960.7272727272725,label
126,3458.2,label
133,3245.3333333333335,label
126,3638.0,label
93,1261.111111111111,label
119,3357.0666666666666,label
116,4693.583333333333,label
192,84991.85185185185,label
117,3539.222222222222,label
110,3337.4,label
95,1395.8125,label
127,4049.090909090909,label
126,3458.2,label
116,3481.1666666666665,label
110,3604.153846153846,label
94,1201.6666666666667,label
132,3527.8888888888887,label
164,3440.285714285714,label
115,3569.0,label
146,3471.5714285714284,label
126,3458.2,label
122,3621.625,label
90,777.6,label
125,3767.1428571428573,label
115,3569.0,label
135,3913.25,label
135,3913.25,label
206,102354.04545454546,label
135,3913.25,label
124,4281.142857142857,label
126,3458.2,label
126,3458.2,label
95,1326.6122448979593,label
128,3339.5,label
124,3513.076923076923,label
595,136284.5504587156,label
383,27994.675,label
138,34837.833333333336,label
124,4338.0,label
124,4338.0,label
132,4425.1,label
124,3570.5,label
86,12528.439218523878,label
113,2650.909090909091,label
740,391110.8378378378,label
119,3697.4545454545455,label
229,111778.78947368421,label
426,254912.58620689655,label
137,3465.0,label
95,1367.8367346938776,label
115,4241.615384615385,label
124,4338.0,label
124,3513.076923076923,label
131,4297.1,label
93,1184.7446808510638,label
128,3339.5,label
133,3569.3636363636365,label
136,3645.1,label
126,3424.7,label
93,1160.25,label
126,3458.2,label
137,3763.5,label
204,87904.80769230769,label
123,3805.1,label
94,1201.6666666666667,label
128,3653.75,label
123,3426.769230769231,label
135,3913.25,label
135,3913.25,label
93,1184.7446808510638,label
128,4172.272727272727,label
126,4296.0,label
137,3763.5,label
121,4013.2,label
95,1367.8367346938776,label
118,3421.25,label
119,3688.0,label
195,87877.0,label
114,4169.272727272727,label
94,1228.6136363636363,label
130,3960.7272727272725,label
133,3245.3333333333335,label
118,3503.5,label
110,3590.6923076923076,label
93,1233.891304347826,label
122,3621.625,label
117,3399.866666666667,label
112,3866.5,label
116,4522.2,label
139,3382.375,label
92,1035.4883720930231,label
125,3767.1428571428573,label
115,3569.0,label
135,3913.25,label
126,3458.2,label
116,2704.0,label
229,114627.1052631579,label
148,3822.4,label
115,3569.0,label
112,3866.5,label
95,1382.0,label
132,3527.8888888888887,label
117,3323.4166666666665,label
137,3763.5,label
141,3785.5555555555557,label
93,1160.25,label
115,4003.2727272727275,label
126,3424.7,label
124,3561.5384615384614,label
131,4297.1,label
93,1184.7446808510638,label
132,4006.909090909091,label
146,3471.5714285714284,label
143,23869.21052631579,label
151,17125.571428571428,label
92,1289.7173913043478,label
156,53863.92473118279,label
108,4075.8333333333335,label
135,3913.25,label
125,3767.1428571428573,label
126,3458.2,label
126,3458.2,label
126,3458.2,label
135,3913.25,label
135,3913.25,label
94,1201.6666666666667,label
115,3293.5,label
130,3772.25,label
