"No.","average","variance","class"
1108,138,3659.3333333333335,label
1109,203,86643.15384615384,label
1110,118,3302.0,label
1111,92,964.7727272727273,label
1112,130,3680.6666666666665,label
1113,120,3063.8333333333335,label
1114,120,3063.8333333333335,label
1115,135,3913.25,label
1116,131,3426.714285714286,label
1117,126,3458.2,label
1118,135,3913.25,label
1119,137,3465.0,label
1120,87,532.2051282051282,label
1121,121,3436.375,label
1122,126,3458.2,label
1123,131,2959.2,label
1124,127,3964.8571428571427,label
1125,130,3240.5714285714284,label
1126,123,3805.1,label
1127,94,1228.6136363636363,label
1128,120,3524.7272727272725,label
1129,126,3458.2,label
1130,126,4014.285714285714,label
1131,112,3866.5,label
1132,115,3569.0,label
1133,203,93827.58333333333,label
1134,126,3458.2,label
1135,126,3458.2,label
1136,89,754.4651162790698,label
1137,135,3913.25,label
1138,136,33846.506493506495,label
1139,125,3013.0,label
1140,130,3680.6666666666665,label
1141,131,3426.714285714286,label
1142,112,3165.1,label
1143,135,3913.25,label
1144,95,1424.9787234042553,label
1145,137,3465.0,label
1146,120,3063.8333333333335,label
1147,135,3913.25,label
1148,135,3913.25,label
1149,108,2794.5,label
1150,135,3913.25,label
1151,134,11114.566666666668,label
1152,133,3269.8571428571427,label
1153,90,777.6,label
1154,118,2779.2,label
1155,116,4522.2,label
1156,112,3866.5,label
1157,112,3866.5,label
1158,214,105871.85714285714,label
1159,97,3570.625,label
1160,126,3458.2,label
1161,127,3964.8571428571427,label
1162,116,4522.2,label
1163,94,1411.9375,label
1164,130,3680.6666666666665,label
1165,133,3245.3333333333335,label
1166,126,3458.2,label
1167,111,3073.818181818182,label
1168,94,1175.891304347826,label
1169,121,3030.0,label
1170,126,3458.2,label
1171,135,3913.25,label
1172,120,3063.8333333333335,label
1173,116,4522.2,label
1174,127,3964.8571428571427,label
1175,107,3856.6666666666665,label
1176,122,3621.625,label
1177,124,4030.4285714285716,label
1178,87,532.2051282051282,label
1179,119,3484.285714285714,label
1180,121,4013.2,label
1181,220,99899.54545454546,label
1182,129,3447.0833333333335,label
1183,112,3677.0,label
1184,92,1198.469387755102,label
1185,111,3135.8571428571427,label
1186,112,3866.5,label
1187,148,3822.4,label
1188,106,2992.375,label
1189,112,3108.1428571428573,label
1190,123,4075.285714285714,label
1191,126,3458.2,label
1192,112,3866.5,label
1193,90,777.6,label
1194,115,3569.0,label
1195,135,3913.25,label
1196,148,3822.4,label
1197,115,3569.0,label
1198,126,3458.2,label
1199,137,3465.0,label
1200,135,3913.25,label
1201,135,3913.25,label
1202,135,3913.25,label
1203,90,758.6341463414634,label
1204,112,2719.75,label
1205,142,3905.6666666666665,label
1206,208,93237.79166666667,label
1207,114,4496.5,label
1208,112,3677.0,label
1209,114,4169.272727272727,label
1210,92,989.6444444444444,label
1211,126,3458.2,label
1212,133,3245.3333333333335,label
1213,126,3458.2,label
1214,115,2884.0,label
1215,122,3252.909090909091,label
1216,94,1183.391304347826,label
1217,127,3964.8571428571427,label
1218,146,3628.0,label
1219,116,4522.2,label
1220,135,3913.25,label
1221,109,3374.285714285714,label
1222,127,3389.8,label
1223,131,4525.5,label
1224,115,3569.0,label
1225,89,814.3658536585366,label
1226,123,3833.2,label
1227,130,3680.6666666666665,label
1228,193,84570.77777777778,label
1229,130,3680.6666666666665,label
1230,96,1417.4782608695652,label
1231,125,3370.153846153846,label
1232,135,3913.25,label
1233,135,3913.25,label
1234,133,3606.181818181818,label
1235,94,1201.6666666666667,label
1236,130,3680.6666666666665,label
1237,125,3767.1428571428573,label
1238,115,3569.0,label
1239,135,3913.25,label
1240,126,3458.2,label
1241,148,3822.4,label
1242,110,3162.714285714286,label
1243,160,2514.0,label
1244,89,772.4047619047619,label
1245,134,3358.5454545454545,label
1246,115,3569.0,label
1247,214,101067.18181818182,label
1248,175,7306.333333333333,label
1249,116,4265.125,label
1250,132,3490.818181818182,label
1251,93,1184.7446808510638,label
1252,134,29067.336633663366,label
1253,118,2595.1428571428573,label
1254,122,3386.75,label
1255,130,3960.7272727272725,label
1256,139,3382.375,label
1257,126,3458.2,label
1258,117,3281.222222222222,label
1259,89,772.4047619047619,label
1260,135,3913.25,label
1261,111,3135.8571428571427,label
1262,148,3822.4,label
1263,135,3913.25,label
1264,146,3628.0,label
1265,115,3569.0,label
1266,126,3458.2,label
1267,126,3458.2,label
1268,94,1201.6666666666667,label
1269,126,3424.7,label
1270,196,84592.03703703704,label
1271,129,3840.2727272727275,label
1272,118,3730.0,label
1273,94,1183.391304347826,label
1274,127,3964.8571428571427,label
1275,130,3680.6666666666665,label
1276,141,3785.5555555555557,label
1277,135,3913.25,label
1278,126,3754.6666666666665,label
1279,93,1160.1458333333333,label
1280,137,3465.0,label
1281,135,3913.25,label
1282,135,3913.25,label
1283,135,3913.25,label
1284,94,1158.5531914893618,label
1285,116,3043.8,label
1286,193,84926.66666666667,label
1287,126,3458.2,label
1288,135,3913.25,label
1289,135,3913.25,label
1290,130,3680.6666666666665,label
1291,96,1554.46,label
1292,120,3549.7272727272725,label
1293,126,3424.7,label
1294,137,3719.0,label
1295,129,3303.0,label
1296,92,964.7727272727273,label
1297,135,3913.25,label
1298,126,3458.2,label
1299,126,3458.2,label
1300,115,3569.0,label
1301,126,3458.2,label
1302,142,3905.6666666666665,label
1303,135,3913.25,label
1304,95,1210.0227272727273,label
1305,112,4102.857142857143,label
1306,191,85022.03703703704,label
1307,124,3537.3076923076924,label
1308,118,4010.3846153846152,label
1309,92,1219.9183673469388,label
1310,115,3569.0,label
1311,139,3382.375,label
1312,113,3351.6,label
1313,130,3240.5714285714284,label
1314,130,3680.6666666666665,label
1315,131,3426.714285714286,label
1316,92,964.7727272727273,label
1317,120,3063.8333333333335,label
1318,115,3569.0,label
1319,132,3369.8571428571427,label
1320,135,3913.25,label
1321,116,4522.2,label
1322,146,3628.0,label
1323,135,3913.25,label
1324,135,3913.25,label
1325,93,1191.0,label
1326,112,3458.153846153846,label
1327,190,82303.14285714286,label
1328,128,4016.3636363636365,label
1329,116,4522.2,label
1330,91,1240.4285714285713,label
1331,120,4042.5,label
1332,122,3621.625,label
1333,139,3382.375,label
1334,134,34868.306666666664,label
1335,126,3458.2,label
1336,135,10179.529411764706,label
1337,127,2351.6666666666665,label
1338,107,2497.3333333333335,label
1339,122,3973.5,label
1340,116,4522.2,label
1341,90,777.6,label
1342,115,3569.0,label
1343,135,3913.25,label
1344,121,4590.142857142857,label
1345,137,3465.0,label
1346,135,3913.25,label
1347,134,19695.75,label
1348,218,100301.95454545454,label
1349,92,1012.0454545454545,label
1350,135,3913.25,label
1351,132,3527.8888888888887,label
1352,137,3465.0,label
1353,131,3426.714285714286,label
1354,137,3465.0,label
1355,111,3135.8571428571427,label
1356,95,1395.8125,label
1357,130,3680.6666666666665,label
1358,136,3601.6,label
1359,117,3323.4166666666665,label
1360,130,3680.6666666666665,label
1361,96,1448.1777777777777,label
1362,126,3424.7,label
1363,142,3157.75,label
1364,125,3767.1428571428573,label
1365,126,3458.2,label
1366,131,18761.882352941175,label
1367,245,136194.5,label
1368,102,3917.0,label
1369,90,777.6,label
1370,122,3621.625,label
1371,146,3628.0,label
1372,109,3374.285714285714,label
1373,135,3913.25,label
1374,126,3458.2,label
1375,111,3135.8571428571427,label
1376,126,3458.2,label
1377,126,3458.2,label
1378,131,3426.714285714286,label
1379,87,476.3076923076923,label
1380,127,3964.8571428571427,label
1381,146,3628.0,label
1382,126,3458.2,label
1383,114,3060.1428571428573,label
1384,135,3913.25,label
1385,135,3913.25,label
1386,135,3913.25,label
1387,122,3621.625,label
1388,126,3458.2,label
1389,89,772.4047619047619,label
1390,146,3628.0,label
1391,135,3913.25,label
1392,135,3913.25,label
1393,130,3680.6666666666665,label
1394,145,17079.684210526317,label
1395,220,115300.35294117648,label
1396,92,1165.84,label
1397,117,3152.4444444444443,label
1398,125,3158.181818181818,label
1399,139,3382.375,label
1400,127,3964.8571428571427,label
1401,119,3421.0714285714284,label
1402,93,1210.304347826087,label
1403,116,4522.2,label
1404,120,3976.3076923076924,label
1405,135,3913.25,label
1406,141,3785.5555555555557,label
1407,93,1136.7551020408164,label
1408,123,3805.1,label
1409,139,3593.8,label
1410,126,3458.2,label
1411,207,93272.04166666667,label
1412,91,954.2173913043479,label
1413,120,3040.9166666666665,label
1414,139,3324.25,label
1415,130,3680.6666666666665,label
1416,126,3424.7,label
1417,126,3424.7,label
1418,93,1114.1,label
1419,119,3220.4666666666667,label
1420,123,3353.375,label
1421,116,3891.0714285714284,label
1422,120,3705.3076923076924,label
1423,95,1395.2916666666667,label
1424,130,3680.6666666666665,label
1425,141,3785.5555555555557,label
1426,138,3659.3333333333335,label
1427,153,51897.44210526316,label
1428,116,3854.4545454545455,label
1429,137,3763.5,label
1430,125,3158.181818181818,label
1431,121,3611.846153846154,label
1432,93,1182.8541666666667,label
1433,105,3329.3333333333335,label
1434,132,9472.135135135135,label
1435,114,3239.923076923077,label
1436,124,4338.0,label
1437,139,3382.375,label
1438,89,748.9555555555555,label
1439,134,4043.1,label
1440,130,3680.6666666666665,label
1441,138,3480.0,label
1442,126,3458.2,label
1443,115,3569.0,label
1444,215,96281.47826086957,label
1445,92,1192.3541666666667,label
1446,126,3458.2,label
1447,104,4541.166666666667,label
1448,137,3465.0,label
1449,112,3866.5,label
1450,126,3458.2,label
1451,120,3063.8333333333335,label
1452,115,3569.0,label
1453,102,3917.0,label
1454,90,777.6,label
1455,119,3324.0,label
1456,135,3913.25,label
1457,137,3465.0,label
1458,135,3913.25,label
1459,103,3440.5,label
1460,130,3639.0,label
1461,137,3763.5,label
1462,93,1184.7446808510638,label
1463,132,3490.818181818182,label
1464,112,3866.5,label
1465,126,3458.2,label
1466,193,84570.77777777778,label
1467,89,772.4047619047619,label
1468,126,3424.7,label
1469,122,3252.909090909091,label
1470,132,3527.8888888888887,label
1471,130,3680.6666666666665,label
1472,122,3621.625,label
1473,116,4522.2,label
1474,89,772.4047619047619,label
1475,129,4537.0,label
1476,111,3135.8571428571427,label
1477,126,3458.2,label
1478,112,3866.5,label
1479,135,3913.25,label
1480,126,3754.6666666666665,label
1481,137,3465.0,label
1482,96,1554.46,label
1483,130,3680.6666666666665,label
1484,125,3158.181818181818,label
1485,137,3763.5,label
1486,227,108966.95,label
1487,92,1012.0454545454545,label
1488,125,3767.1428571428573,label
1489,123,3805.1,label
1490,129,3447.0833333333335,label
1491,123,3196.6363636363635,label
1492,146,3628.0,label
1493,135,3913.25,label
1494,90,758.6341463414634,label
1495,115,3569.0,label
1496,135,3913.25,label
1497,135,3913.25,label
1498,148,3822.4,label
1499,119,2632.4285714285716,label
1500,130,3240.5714285714284,label
1501,126,3866.4285714285716,label
1502,93,1184.7446808510638,label
1503,142,3905.6666666666665,label
1504,126,3458.2,label
1505,136,3645.1,label
1506,126,3458.2,label
1507,209,101680.90909090909,label
1508,89,772.4047619047619,label
1509,121,3017.0,label
1510,148,3822.4,label
1511,135,3913.25,label
1512,135,3913.25,label
1513,140,3178.8333333333335,label
1514,111,3135.8571428571427,label
1515,135,3913.25,label
1516,112,3866.5,label
1517,135,3913.25,label
1518,89,772.4047619047619,label
1519,138,3659.3333333333335,label
1520,135,3913.25,label
1521,118,4577.714285714285,label
1522,124,4338.0,label
1523,135,3913.25,label
1524,112,3866.5,label
1525,126,3458.2,label
1526,115,2738.285714285714,label
1527,90,777.6,label
1528,119,3324.0,label
1529,126,3458.2,label
1530,125,2972.375,label
1531,120,3063.8333333333335,label
1532,130,3210.4,label
1533,126,3458.2,label
1534,116,2750.5333333333333,label
1535,135,44460.09090909091,label
1536,135,34530.27631578947,label
1537,121,4013.2,label
1538,115,4003.2727272727275,label
1539,132,4425.1,label
1540,130,3240.5714285714284,label
1541,130,3680.6666666666665,label
1542,107,5700.608695652174,label
1543,114,2617.4545454545455,label
1544,129,3289.8,label
1545,142,3905.6666666666665,label
1546,135,3913.25,label
1547,137,3465.0,label
1548,116,3385.1666666666665,label
1549,89,772.4047619047619,label
1550,135,3913.25,label
1551,112,3866.5,label
1552,135,3913.25,label
1553,148,3822.4,label
1554,124,4338.0,label
1555,210,101912.59090909091,label
1556,120,3063.8333333333335,label
1557,93,1160.25,label
1558,121,3017.0,label
1559,139,3382.375,label
1560,125,3491.75,label
1561,136,3645.1,label
1562,121,4013.2,label
1563,92,1214.25,label
1564,128,4172.272727272727,label
1565,131,3186.0,label
1566,128,4229.615384615385,label
1567,104,4541.166666666667,label
1568,116,4522.2,label
1569,116,4522.2,label
1570,88,805.9767441860465,label
1571,138,3659.3333333333335,label
1572,135,3913.25,label
1573,116,4522.2,label
1574,124,2906.0,label
1575,129,4537.0,label
1576,116,4522.2,label
1577,135,3913.25,label
1578,239,119266.38888888889,label
1579,115,3569.0,label
1580,89,754.4651162790698,label
1581,131,3426.714285714286,label
1582,111,3135.8571428571427,label
1583,160,2514.0,label
1584,121,3436.375,label
1585,143,2821.5,label
1586,115,3569.0,label
1587,126,3458.2,label
1588,135,3913.25,label
1589,138,3659.3333333333335,label
1590,86,482.1463414634146,label
1591,138,3659.3333333333335,label
1592,125,3767.1428571428573,label
1593,135,3913.25,label
1594,130,3210.4,label
1595,126,3458.2,label
1596,135,3913.25,label
1597,146,3471.5714285714284,label
1598,89,754.4651162790698,label
1599,135,3913.25,label
1600,126,3458.2,label
1601,130,3680.6666666666665,label
1602,120,3063.8333333333335,label
1603,135,3913.25,label
1604,228,108934.45,label
1605,126,3458.2,label
1606,89,772.4047619047619,label
1607,146,3628.0,label
1608,145,3080.5,label
1609,122,3399.75,label
1610,130,3210.4,label
1611,126,3424.7,label
1612,142,3905.6666666666665,label
1613,93,1184.7446808510638,label
1614,141,3785.5555555555557,label
1615,118,3730.0,label
1616,129,3447.0833333333335,label
1617,116,4522.2,label
1618,143,2821.5,label
1619,125,3767.1428571428573,label
1620,89,737.3409090909091,label
1621,106,2992.375,label
1622,135,3913.25,label
1623,126,2449.8333333333335,label
1624,107,3702.1428571428573,label
1625,137,3719.0,label
1626,207,86079.57692307692,label
1627,93,1210.304347826087,label
1628,113,3720.0833333333335,label
1629,125,3938.4166666666665,label
1630,124,4338.0,label
1631,127,4049.090909090909,label
1632,92,1240.0,label
1633,128,4754.125,label
1634,123,3315.214285714286,label
1635,120,4272.916666666667,label
1636,116,3481.1666666666665,label
1637,92,1214.25,label
1638,146,3471.5714285714284,label
1639,113,3861.3333333333335,label
1640,121,2801.0,label
1641,133,34028.88311688312,label
1642,190,81892.57142857143,label
1643,130,3680.6666666666665,label
1644,139,3324.25,label
1645,130,3680.6666666666665,label
1646,184,81742.53846153847,label
1647,93,1184.7446808510638,label
1648,130,3680.6666666666665,label
1649,133,9949.135135135135,label
1650,133,3391.090909090909,label
1651,126,3458.2,label
1652,93,1160.25,label
1653,123,3684.4,label
1654,137,3763.5,label
1655,141,3785.5555555555557,label
1656,122,3467.6363636363635,label
1657,93,1160.25,label
1658,135,3913.25,label
1659,222,109822.6,label
1660,114,4496.5,label
1661,115,3569.0,label
1662,146,3628.0,label
1663,116,4522.2,label
1664,104,4541.166666666667,label
1665,115,3569.0,label
1666,92,1214.25,label
1667,139,3382.375,label
1668,119,3324.0,label
1669,124,3820.25,label
1670,121,4013.2,label
1671,116,4111.909090909091,label
1672,89,754.4651162790698,label
1673,125,4234.0,label
1674,126,3458.2,label
1675,126,3458.2,label
1676,137,3465.0,label
1677,135,3913.25,label
1678,135,3913.25,label
1679,135,3913.25,label
1680,135,3913.25,label
1681,135,3913.25,label
1682,95,1395.8125,label
1683,208,93232.79166666667,label
1684,126,3638.0,label
1685,135,3913.25,label
1686,127,3843.0,label
1687,89,737.3409090909091,label
1688,130,3680.6666666666665,label
1689,131,3186.0,label
1690,126,3458.2,label
1691,130,3680.6666666666665,label
1692,126,3754.6666666666665,label
1693,89,772.4047619047619,label
1694,137,3465.0,label
1695,135,3913.25,label
1696,135,3913.25,label
1697,135,3913.25,label
1698,126,3458.2,label
1699,135,3913.25,label
1700,148,3822.4,label
1701,130,3210.4,label
1702,127,3389.8,label
1703,92,964.7727272727273,label
1704,202,86946.5,label
1705,121,4013.2,label
1706,139,3382.375,label
1707,123,3583.25,label
1708,132,3490.818181818182,label
1709,87,534.3658536585366,label
1710,113,4887.8,label
1711,121,3436.375,label
1712,126,3458.2,label
1713,135,3913.25,label
1714,132,3369.8571428571427,label
1715,104,2108.4,label
1716,148,3822.4,label
1717,120,3061.5555555555557,label
1718,135,3913.25,label
1719,93,1184.7446808510638,label
1720,120,3549.7272727272725,label
1721,137,3719.0,label
1722,137,3465.0,label
1723,135,3913.25,label
1724,94,1175.891304347826,label
1725,115,3569.0,label
1726,209,101691.68181818182,label
1727,139,3581.5,label
1728,135,3913.25,label
1729,104,4541.166666666667,label
1730,146,3628.0,label
1731,126,3458.2,label
1732,116,3770.0,label
1733,127,3389.8,label
1734,89,772.4047619047619,label
1735,121,3017.0,label
1736,116,4522.2,label
1737,126,3458.2,label
1738,132,4423.333333333333,label
1739,146,3628.0,label
1740,135,3913.25,label
1741,137,38273.632352941175,label
1742,121,3436.375,label
1743,115,3569.0,label
1744,126,3458.2,label
1745,146,3471.5714285714284,label
1746,126,3458.2,label
1747,123,3805.1,label
1748,94,1158.5531914893618,label
1749,117,3323.4166666666665,label
1750,160,2514.0,label
1751,177,55953.78723404255,label
1752,118,2595.1428571428573,label
1753,123,4075.285714285714,label
1754,113,3821.6666666666665,label
1755,135,3913.25,label
1756,90,777.6,label
1757,104,3712.0,label
1758,115,3569.0,label
1759,121,4590.142857142857,label
1760,135,3913.25,label
1761,141,3785.5555555555557,label
1762,130,3680.6666666666665,label
1763,94,1191.936170212766,label
1764,137,3763.5,label
1765,124,3820.25,label
1766,109,3374.285714285714,label
1767,120,3878.5,label
1768,89,1027.4782608695652,label
1769,119,3324.0,label
1770,112,3866.5,label
1771,202,86582.76923076923,label
1772,126,3458.2,label
1773,126,3458.2,label
1774,96,1372.6122448979593,label
1775,136,3645.1,label
1776,135,3913.25,label
1777,135,3913.25,label
1778,112,3866.5,label
1779,135,3913.25,label
1780,135,3913.25,label
1781,127,3145.375,label
1782,89,772.4047619047619,label
1783,126,3458.2,label
1784,110,3354.9,label
1785,126,3188.5,label
1786,114,4169.272727272727,label
1787,110,3354.9,label
1788,125,3938.4166666666665,label
1789,96,1358.7916666666667,label
1790,126,3424.7,label
1791,116,4522.2,label
1792,214,96676.47826086957,label
1793,121,3436.375,label
1794,148,3822.4,label
1795,112,3866.5,label
1796,92,964.7727272727273,label
1797,116,4522.2,label
1798,135,3913.25,label
1799,135,3913.25,label
1800,126,3458.2,label
1801,126,3458.2,label
1802,135,3913.25,label
1803,127,3145.375,label
1804,126,3458.2,label
1805,146,3628.0,label
1806,89,720.9777777777778,label
1807,130,3210.4,label
1808,126,3458.2,label
1809,139,3382.375,label
1810,126,3754.6666666666665,label
1811,126,3638.0,label
1812,92,1012.0454545454545,label
1813,126,3638.0,label
1814,135,3913.25,label
1815,182,80299.27586206897,label
1816,123,3805.1,label
1817,126,3458.2,label
1818,94,1228.6136363636363,label
1819,109,2485.3333333333335,label
1820,135,3913.25,label
1821,142,3905.6666666666665,label
1822,136,3645.1,label
1823,146,3471.5714285714284,label
1824,92,1168.1020408163265,label
1825,126,3754.6666666666665,label
1826,129,3840.2727272727275,label
1827,131,3426.714285714286,label
1828,125,3767.1428571428573,label
1829,138,3659.3333333333335,label
1830,91,953.0625,label
1831,133,3606.181818181818,label
1832,135,3913.25,label
1833,206,97748.78260869565,label
1834,104,4541.166666666667,label
1835,135,3913.25,label
1836,112,3866.5,label
1837,135,3913.25,label
1838,89,772.4047619047619,label
1839,138,3659.3333333333335,label
1840,112,3866.5,label
1841,126,3458.2,label
1842,129,4537.0,label
1843,135,3913.25,label
1844,135,3913.25,label
1845,135,3913.25,label
1846,109,3374.285714285714,label
1847,135,3913.25,label
1848,92,1035.4883720930231,label
1849,124,2906.0,label
1850,135,3913.25,label
1851,132,3490.818181818182,label
1852,134,35091.73333333333,label
1853,141,3785.5555555555557,label
1854,130,3680.6666666666665,label
1855,130,3680.6666666666665,label
1856,133,3606.181818181818,label
1857,128,38249.50769230769,label
1858,141,3785.5555555555557,label
1859,133,11085.290322580646,label
1860,121,2968.25,label
1861,125,3037.5,label
1862,94,1175.891304347826,label
1863,120,3705.3076923076924,label
1864,127,3952.3333333333335,label
1865,120,3549.7272727272725,label
1866,137,3763.5,label
1867,94,1175.891304347826,label
1868,129,3840.2727272727275,label
1869,135,3913.25,label
1870,126,3754.6666666666665,label
1871,128,3339.5,label
1872,135,39844.290322580644,label
1873,115,4241.615384615385,label
1874,116,4522.2,label
1875,114,4169.272727272727,label
1876,133,4122.0,label
1877,93,1233.891304347826,label
1878,120,3549.7272727272725,label
1879,142,3905.6666666666665,label
1880,135,3913.25,label
1881,130,3196.75,label
1882,112,3866.5,label
1883,89,754.4651162790698,label
1884,135,3913.25,label
1885,126,3458.2,label
1886,125,4234.0,label
1887,135,3913.25,label
1888,116,4522.2,label
1889,125,3767.1428571428573,label
1890,116,4522.2,label
1891,126,3458.2,label
1892,132,39820.790322580644,label
1893,130,3680.6666666666665,label
1894,122,3621.625,label
1895,119,3839.076923076923,label
1896,123,3916.7,label
1897,115,4003.2727272727275,label
1898,92,1214.25,label
1899,133,3606.181818181818,label
1900,131,4297.1,label
1901,124,4338.0,label
1902,102,3917.0,label
1903,91,1215.64,label
1904,148,3822.4,label
1905,117,3152.4444444444443,label
1906,119,3705.818181818182,label
1907,116,4522.2,label
1908,110,4190.583333333333,label
1909,135,41673.338983050846,label
1910,126,3754.6666666666665,label
1911,139,3382.375,label
1912,120,3705.3076923076924,label
1913,123,3805.1,label
1914,94,1201.3333333333333,label
1915,126,3458.2,label
1916,135,3913.25,label
1917,102,3917.0,label
1918,126,3458.2,label
1919,126,3458.2,label
1920,135,3913.25,label
1921,112,3314.285714285714,label
1922,148,3822.4,label
1923,93,1233.891304347826,label
1924,110,3354.9,label
1925,109,4571.363636363636,label
1926,112,3866.5,label
1927,125,3938.4166666666665,label
1928,116,3481.1666666666665,label
1929,131,40395.360655737706,label
1930,135,3913.25,label
1931,121,4013.2,label
1932,116,4294.5,label
1933,132,3527.8888888888887,label
1934,141,3785.5555555555557,label
1935,93,1184.7446808510638,label
1936,122,3621.625,label
1937,121,3436.375,label
1938,133,3606.181818181818,label
1939,132,3490.818181818182,label
1940,118,2243.0,label
1941,119,24591.284403669724,label
1942,109,2951.090909090909,label
1943,123,3224.3636363636365,label
1944,121,3162.8,label
1945,126,3133.0,label
1946,184,77465.5,label
1947,93,1136.7551020408164,label
1948,114,4169.272727272727,label
1949,124,3537.3076923076924,label
1950,135,3913.25,label
1951,129,4537.0,label
1952,135,3913.25,label
1953,89,737.3409090909091,label
1954,126,3458.2,label
1955,135,3913.25,label
1956,126,3458.2,label
1957,148,3822.4,label
1958,124,2906.0,label
1959,135,3913.25,label
1960,139,11280.451612903225,label
1961,117,2811.4,label
1962,92,990.1111111111111,label
1963,115,2876.4,label
1964,137,3763.5,label
1965,123,3684.4,label
1966,197,84088.92592592593,label
1967,94,1201.3333333333333,label
1968,121,3384.1428571428573,label
1969,130,3680.6666666666665,label
1970,134,3358.5454545454545,label
1971,135,3913.25,label
1972,116,4522.2,label
1973,90,777.6,label
1974,127,3964.8571428571427,label
1975,106,2992.375,label
1976,135,3913.25,label
1977,123,4075.285714285714,label
1978,116,4522.2,label
1979,135,3913.25,label
1980,109,3350.714285714286,label
1981,124,4338.0,label
1982,95,1424.9787234042553,label
1983,125,3013.0,label
1984,130,3680.6666666666665,label
1985,116,3770.0,label
1986,120,3524.7272727272725,label
1987,192,81987.60714285714,label
1988,93,1210.304347826087,label
1989,120,3277.714285714286,label
1990,138,3659.3333333333335,label
1991,126,3610.0833333333335,label
1992,148,3822.4,label
1993,126,3458.2,label
1994,89,772.4047619047619,label
1995,146,3628.0,label
1996,116,4522.2,label
1997,106,2992.375,label
1998,135,3913.25,label
1999,105,3902.1428571428573,label
2000,112,3866.5,label
2001,148,3822.4,label
2002,116,4522.2,label
2003,135,3913.25,label
2004,92,964.7727272727273,label
2005,135,3913.25,label
2006,115,3569.0,label
2007,115,2738.285714285714,label
2008,135,3913.25,label
2009,135,3913.25,label
2010,126,3458.2,label
2011,212,92632.66666666667,label
2012,137,3465.0,label
2013,93,1210.304347826087,label
2014,138,3659.3333333333335,label
2015,121,3436.375,label
2016,139,3593.8,label
2017,120,3549.7272727272725,label
2018,146,3471.5714285714284,label
2019,91,954.2173913043479,label
2020,130,3680.6666666666665,label
2021,126,3458.2,label
2022,130,3680.6666666666665,label
2023,126,3458.2,label
2024,116,4522.2,label
2025,89,776.5348837209302,label
2026,96,3676.5,label
2027,112,3866.5,label
2028,126,3458.2,label
2029,122,3621.625,label
2030,112,3314.285714285714,label
2031,135,3913.25,label
2032,123,4075.285714285714,label
2033,207,97906.69565217392,label
2034,135,3913.25,label
2035,89,772.4047619047619,label
2036,135,3913.25,label
2037,135,3913.25,label
2038,148,3822.4,label
2039,126,3458.2,label
2040,126,3458.2,label
2041,137,3465.0,label
2042,121,3017.0,label
2043,117,3323.4166666666665,label
2044,93,1210.304347826087,label
2045,133,3606.181818181818,label
2046,136,3074.0,label
