"2016-09-26 23:20:36.013477","90","NTP Version 4"
"2016-09-26 23:21:29.599532","90","NTP Version 4"
"2016-09-26 23:22:23.226033","90","NTP Version 4"
"2016-09-26 23:23:16.772770","90","NTP Version 4"
"2016-09-26 23:24:07.140426","90","NTP Version 4"
"2016-09-26 23:24:57.521412","90","NTP Version 4"
"2016-09-26 23:25:47.748225","90","NTP Version 4"
"2016-09-26 23:30:48.502115","90","NTP Version 4"
"2016-09-26 23:35:48.257074","90","NTP Version 4"
"2016-09-26 23:41:03.025960","90","NTP Version 4"
"2016-09-26 23:46:04.910051","90","NTP Version 4"
"2016-09-26 23:51:30.701427","90","NTP Version 4"
"2016-09-26 23:56:39.091341","90","NTP Version 4"
"2016-09-27 00:01:50.041923","90","NTP Version 4"
"2016-09-27 00:07:12.049149","90","NTP Version 4"
"2016-09-27 00:12:24.031451","90","NTP Version 4"
"2016-09-27 00:17:37.027713","90","NTP Version 4"
"2016-09-27 00:22:56.017707","90","NTP Version 4"
"2016-09-27 00:27:59.990235","90","NTP Version 4"
"2016-09-27 00:33:00.989156","90","NTP Version 4"
"2016-09-27 00:38:02.823898","90","NTP Version 4"
"2016-09-27 00:43:24.835582","90","NTP Version 4"
"2016-09-27 00:48:44.987024","90","NTP Version 4"
"2016-09-27 00:54:04.446402","90","NTP Version 4"
"2016-09-27 00:59:19.488620","90","NTP Version 4"
"2016-09-27 01:04:27.274025","90","NTP Version 4"
"2016-09-27 01:09:30.529891","90","NTP Version 4"
"2016-09-27 01:14:38.581263","90","NTP Version 4"
"2016-09-27 01:19:50.466179","90","NTP Version 4"
"2016-09-27 01:25:15.742251","90","NTP Version 4"
"2016-09-27 01:30:24.049356","90","NTP Version 4"
"2016-09-27 01:35:30.957818","90","NTP Version 4"
"2016-09-27 01:40:41.714188","90","NTP Version 4"
"2016-09-27 01:45:56.754041","90","NTP Version 4"
"2016-09-27 01:51:24.272469","90","NTP Version 4"
"2016-09-27 01:56:38.012151","90","NTP Version 4"
"2016-09-27 02:01:46.030642","90","NTP Version 4"
"2016-09-27 02:07:10.082100","90","NTP Version 4"
"2016-09-27 02:12:20.101574","90","NTP Version 4"
"2016-09-27 02:17:31.151056","90","NTP Version 4"
"2016-09-27 02:22:41.186558","90","NTP Version 4"
"2016-09-27 03:09:07.286563","90","NTP Version 4"
"2016-09-27 03:09:57.712557","90","NTP Version 4"
"2016-09-27 03:10:49.132390","90","NTP Version 4"
"2016-09-27 03:11:40.560444","90","NTP Version 4"
"2016-09-27 03:12:32.187853","90","NTP Version 4"
"2016-09-27 03:13:22.765814","90","NTP Version 4"
"2016-09-27 03:14:13.321112","90","NTP Version 4"
"2016-09-27 03:19:20.143715","90","NTP Version 4"
"2016-09-27 03:24:27.100332","90","NTP Version 4"
"2016-09-27 03:29:49.075482","90","NTP Version 4"
"2016-09-27 03:35:10.013692","90","NTP Version 4"
"2016-09-27 03:40:38.786425","90","NTP Version 4"
"2016-09-27 03:45:46.741836","90","NTP Version 4"
"2016-09-27 03:51:00.492238","90","NTP Version 4"
"2016-09-27 03:56:15.284245","90","NTP Version 4"
"2016-09-27 04:01:32.273880","90","NTP Version 4"
"2016-09-27 04:06:36.460397","90","NTP Version 4"
"2016-09-27 04:11:38.230328","90","NTP Version 4"
"2016-09-27 04:17:08.024864","90","NTP Version 4"
"2016-09-27 04:22:28.606850","90","NTP Version 4"
"2016-09-27 04:27:55.525395","90","NTP Version 4"
"2016-09-27 04:33:23.218288","90","NTP Version 4"
"2016-09-27 04:38:34.238245","90","NTP Version 4"
"2016-09-27 04:43:47.393368","90","NTP Version 4"
"2016-09-27 04:49:02.219734","90","NTP Version 4"
"2016-09-27 04:54:06.198725","90","NTP Version 4"
"2016-09-27 04:59:11.457477","90","NTP Version 4"
"2016-09-27 05:04:17.323348","90","NTP Version 4"
"2016-09-27 05:09:38.650661","90","NTP Version 4"
"2016-09-27 05:14:51.960494","90","NTP Version 4"
"2016-09-27 05:20:08.291972","90","NTP Version 4"
